person_id,keyword,paper_year
536,verbalization,2015
2,interface design and evaluation,2015
2,interface design and evaluation,2015
2,immersive virtual reality,2015
2,training staff,2015
100,interface design and evaluation,2015
100,interface design and evaluation,2015
100,immersive virtual reality,2015
100,training staff,2015
163,interface design and evaluation,2015
163,interface design and evaluation,2015
163,immersive virtual reality,2015
163,training staff,2015
170,interface design and evaluation,2015
170,interface design and evaluation,2015
170,immersive virtual reality,2015
170,training staff,2015
293,interface design and evaluation,2015
293,interface design and evaluation,2015
293,immersive virtual reality,2015
293,training staff,2015
327,interface design and evaluation,2015
327,interface design and evaluation,2015
327,immersive virtual reality,2015
327,training staff,2015
392,interface design and evaluation,2015
392,interface design and evaluation,2015
392,immersive virtual reality,2015
392,training staff,2015
433,interface design and evaluation,2015
433,interface design and evaluation,2015
433,immersive virtual reality,2015
433,training staff,2015
72,computer wearable,2015
72,games,2015
72,natural interaction,2015
72,rehabilitation,2015
72,videogames,2015
72,virtual reality,2015
275,computer wearable,2015
275,games,2015
275,natural interaction,2015
275,rehabilitation,2015
275,videogames,2015
275,virtual reality,2015
512,computer wearable,2015
512,games,2015
512,natural interaction,2015
512,rehabilitation,2015
512,videogames,2015
512,virtual reality,2015
145,crowdsourcing,2015
145,design research,2015
145,engagement with news,2015
145,political stories,2015
145,social curation,2015
145,user-curated narratives,2015
265,crowdsourcing,2015
265,design research,2015
265,engagement with news,2015
265,political stories,2015
265,social curation,2015
265,user-curated narratives,2015
138,face detection,2015
138,interaction,2015
138,kinect,2015
138,vivacity,2015
183,face detection,2015
183,interaction,2015
183,kinect,2015
183,vivacity,2015
449,face detection,2015
449,interaction,2015
449,kinect,2015
449,vivacity,2015
469,facebook,2015
469,information disclosure,2015
469,social network,2015
521,facebook,2015
521,information disclosure,2015
521,social network,2015
370,collaborative systems design,2015
370,configuration settings,2015
370,impact over time,2015
370,interaction anticipation,2015
370,simulation,2015
469,collaborative systems design,2015
469,configuration settings,2015
469,impact over time,2015
469,interaction anticipation,2015
469,simulation,2015
229,culture,2015
229,education,2015
229,games,2015
229,gamification,2015
229,hcd,2015
229,open data,2015
482,culture,2015
482,education,2015
482,games,2015
482,gamification,2015
482,hcd,2015
482,open data,2015
559,culture,2015
559,education,2015
559,games,2015
559,gamification,2015
559,hcd,2015
559,open data,2015
312,culture,2015
312,design,2015
312,grand challenges,2015
312,ideal rules,2015
312,norms,2015
399,culture,2015
399,design,2015
399,grand challenges,2015
399,ideal rules,2015
399,norms,2015
485,culture,2015
485,design,2015
485,grand challenges,2015
485,ideal rules,2015
485,norms,2015
179,deaf evaluation,2015
179,semiotic engineering,2015
179,semiotic inspection intermediated method,2015
179,virtual learning environment moodle,2015
192,deaf evaluation,2015
192,semiotic engineering,2015
192,semiotic inspection intermediated method,2015
192,virtual learning environment moodle,2015
330,deaf evaluation,2015
330,semiotic engineering,2015
330,semiotic inspection intermediated method,2015
330,virtual learning environment moodle,2015
471,deaf evaluation,2015
471,semiotic engineering,2015
471,semiotic inspection intermediated method,2015
471,virtual learning environment moodle,2015
343,elderly users,2015
343,facebook,2015
343,mobile devices,2015
343,personas,2015
480,elderly users,2015
480,facebook,2015
480,mobile devices,2015
480,personas,2015
480,elderly users,2015
480,facebook,2015
480,mobile devices,2015
480,personas,2015
566,elderly users,2015
566,facebook,2015
566,mobile devices,2015
566,personas,2015
174,affect,2015
174,affectibility,2015
174,braindraw,2015
174,brainwritting,2015
174,emotions,2015
174,mobile,2015
174,participatory design,2015
292,affect,2015
292,affectibility,2015
292,braindraw,2015
292,brainwritting,2015
292,emotions,2015
292,mobile,2015
292,participatory design,2015
399,affect,2015
399,affectibility,2015
399,braindraw,2015
399,brainwritting,2015
399,emotions,2015
399,mobile,2015
399,participatory design,2015
485,affect,2015
485,affectibility,2015
485,braindraw,2015
485,brainwritting,2015
485,emotions,2015
485,mobile,2015
485,participatory design,2015
26,interactive environment,2015
26,model for interactive enviroments,2015
26,standardization,2015
26,user centered design,2015
107,interactive environment,2015
107,model for interactive enviroments,2015
107,standardization,2015
107,user centered design,2015
195,interactive environment,2015
195,model for interactive enviroments,2015
195,standardization,2015
195,user centered design,2015
271,interactive environment,2015
271,model for interactive enviroments,2015
271,standardization,2015
271,user centered design,2015
292,narrative,2015
292,sam,2015
292,storytelling,2015
292,tui,2015
399,narrative,2015
399,sam,2015
399,storytelling,2015
399,tui,2015
399,narrative,2015
399,sam,2015
399,storytelling,2015
399,tui,2015
398,analytical method,2015
398,emotional aspects,2015
398,evaluation in hci,2015
398,inspection method,2015
398,semiotics,2015
552,analytical method,2015
552,emotional aspects,2015
552,evaluation in hci,2015
552,inspection method,2015
552,semiotics,2015
43,assessment methodologies software,2015
43,electroencephalogram,2015
43,neurophysiologic measures,2015
43,neuroscience,2015
249,assessment methodologies software,2015
249,electroencephalogram,2015
249,neurophysiologic measures,2015
249,neuroscience,2015
273,assessment methodologies software,2015
273,electroencephalogram,2015
273,neurophysiologic measures,2015
273,neuroscience,2015
406,assessment methodologies software,2015
406,electroencephalogram,2015
406,neurophysiologic measures,2015
406,neuroscience,2015
124,gamification,2015
124,interface design,2015
124,user profile,2015
184,gamification,2015
184,interface design,2015
184,user profile,2015
554,gamification,2015
554,interface design,2015
554,user profile,2015
206,active learning,2015
206,collaborative learning system,2015
206,hci,2015
206,interaction design,2015
206,organizational semiotics,2015
206,peer instruction,2015
302,active learning,2015
302,collaborative learning system,2015
302,hci,2015
302,interaction design,2015
302,organizational semiotics,2015
302,peer instruction,2015
399,active learning,2015
399,collaborative learning system,2015
399,hci,2015
399,interaction design,2015
399,organizational semiotics,2015
399,peer instruction,2015
128,computer science education,2015
128,concurrent programming,2015
128,programming,2015
173,computer science education,2015
173,concurrent programming,2015
173,programming,2015
255,computational thinking at elementary level,2015
255,development of games about computational thinking,2015
255,evaluation of digital games,2015
526,computational thinking at elementary level,2015
526,development of games about computational thinking,2015
526,evaluation of digital games,2015
528,computational thinking at elementary level,2015
528,development of games about computational thinking,2015
528,evaluation of digital games,2015
77,infovis,2015
77,space-filling methods,2015
77,tree map,2015
77,visualization,2015
77,infovis,2015
77,space-filling methods,2015
77,tree map,2015
77,visualization,2015
201,infovis,2015
201,space-filling methods,2015
201,tree map,2015
201,visualization,2015
201,infovis,2015
201,space-filling methods,2015
201,tree map,2015
201,visualization,2015
550,infovis,2015
550,space-filling methods,2015
550,tree map,2015
550,visualization,2015
309,crowdsourcing,2015
309,emergency coordination,2015
309,emergency management,2015
309,information visualization,2015
316,crowdsourcing,2015
316,emergency coordination,2015
316,emergency management,2015
316,information visualization,2015
369,crowdsourcing,2015
369,emergency coordination,2015
369,emergency management,2015
369,information visualization,2015
450,crowdsourcing,2015
450,emergency coordination,2015
450,emergency management,2015
450,information visualization,2015
475,crowdsourcing,2015
475,emergency coordination,2015
475,emergency management,2015
475,information visualization,2015
553,crowdsourcing,2015
553,emergency coordination,2015
553,emergency management,2015
553,information visualization,2015
64,accessibility,2015
64,gaze-based interaction,2015
64,musical interface,2015
93,accessibility,2015
93,gaze-based interaction,2015
93,musical interface,2015
96,accessibility,2015
96,gaze-based interaction,2015
96,musical interface,2015
282,accessibility,2015
282,gaze-based interaction,2015
282,musical interface,2015
162,cognitive authority,2015
162,social networks,2015
162,social recommendation,2015
165,cognitive authority,2015
165,social networks,2015
165,social recommendation,2015
485,cognitive authority,2015
485,social networks,2015
485,social recommendation,2015
263,design process,2015
263,healthcare,2015
263,human computer interaction,2015
263,mental illness,2015
263,non-disruptive workflow,2015
263,user centered design,2015
304,design process,2015
304,healthcare,2015
304,human computer interaction,2015
304,mental illness,2015
304,non-disruptive workflow,2015
304,user centered design,2015
335,browser-based user interfaces,2006
335,model-based user interface development,2006
335,user interface description languages,2006
335,user-interface components,2006
335,user-interface specification methods and languages,2006
335,xml-based user interface languages,2006
262,browser-based user interfaces,2006
262,model-based user interface development,2006
262,user interface description languages,2006
262,user-interface components,2006
262,user-interface specification methods and languages,2006
262,xml-based user interface languages,2006
253,information visualization,2006
253,search engines,2006
253,web visualization,2006
90,information visualization,2006
90,search engines,2006
90,web visualization,2006
580,brazilian open mind common sense,2006
580,computer-aid education,2006
580,health care,2006
580,home care,2006
580,learning action,2006
67,brazilian open mind common sense,2006
67,computer-aid education,2006
67,health care,2006
67,home care,2006
67,learning action,2006
581,brazilian open mind common sense,2006
581,computer-aid education,2006
581,health care,2006
581,home care,2006
581,learning action,2006
582,brazilian open mind common sense,2006
582,computer-aid education,2006
582,health care,2006
582,home care,2006
582,learning action,2006
583,brazilian open mind common sense,2006
583,computer-aid education,2006
583,health care,2006
583,home care,2006
583,learning action,2006
29,brazilian open mind common sense,2006
29,computer-aid education,2006
29,health care,2006
29,home care,2006
29,learning action,2006
584,brazilian open mind common sense,2006
584,computer-aid education,2006
584,health care,2006
584,home care,2006
584,learning action,2006
585,architecture,2006
585,input adaptation,2006
585,input devices,2006
585,input transformation,2006
586,architecture,2006
586,input adaptation,2006
586,input devices,2006
586,input transformation,2006
108,architecture,2006
108,input adaptation,2006
108,input devices,2006
108,input transformation,2006
469,collaborative systems,2006
469,evaluation,2006
469,user testing,2006
9,collaborative systems,2006
9,evaluation,2006
9,user testing,2006
526,context,2006
526,mathematics learning,2006
526,tangible interfaces,2006
17,context,2006
17,mathematics learning,2006
17,tangible interfaces,2006
587,digital television,2006
587,itv,2006
587,mobile tv,2006
